ResponseID,ResponseSet,Name,ExternalDataReference,Country,Status,StartDate,EndDate,Finished,Eff,Consent,Instruct1,ArticleIns,ArtInstruc,Neutral,HighEff,LowEff,ReadTime_1,ReadTime_2,ReadTime_3,ReadTime_4,MCIntro,Scary,Disgusting,Severe,Threaten,Effective,GWInstruct,GW01Trend,GW02HumDri,GW03Smoke,GW05Percen,GW06Solar,GW07Little,GW08Direct,GW09Threat,IntentionI,In01Bulbs,In02Winter,In03Summer,In04Washin,In05Dryer,In06Recycl,In07Paper,In08Water,In09Bags,In10Drive,In11Vote,In12Write,MoralIntro,M01Suffer,M02Rights,M03Proud,M04Guilty,M05Virtuou,M06Negativ,M07Positiv,M08Punish,M09Reward,M10Wrong,M11Right,PolicyIntr,Policies_Plastic,Policies_Reuse,Policies_Cup,Policies_Commute,Policies_Hybrid,Policies_MPG,Policies_Carpool,Disposable,Reusable,Drinks,Commuter,Hybrid,MPG,Carpool,DemoInstru,Gender,age,LibCon,Suspicion,Purpose,Thoughts,BebriefInt,Debriefing,GW06Solar_r,GW07Little_r,negEmoAvg,beliefAvg,intentionAvg,moralAvg,policyCount,filter_$,MatchSequence,ZintentionAvg,ZmoralAvg
R_6fz4V3kuBZYbIrj,Live,Anonymous,,United States,0,6/16/15 10:32,6/16/15 10:41,1,-0.5,4,1,1,1,1,,1,49.232,49.232,80.161,1,1,4,2,4,2,3,1,7,7,7,7,1,4,7,6,1,1,1,1,1,1,7,1,5,3,1,7,1,1,7,7,4,4,4,4,4,1,4,4,1,1,2,2,2,2,1,2,1,,,,,10,,10,1,1,32,4,1,Influence of scientific opinion on public environmental policy.,Nope. Good luck with the study.,1,1,7,4,3,6.5,2.5,4,2,1,0,-1.764096291,-0.444533349
R_dcHhta63ejVIuW1,Live,Anonymous,,United States,0,6/22/15 9:11,6/22/15 9:22,1,0.5,4,1,1,1,1,1,,0,0,84.783,0,1,4,4,5,6,5,1,7,5,6,4,4,3,5,5,1,6,3,6,7,5,7,6,7,6,4,7,2,1,6,6,6,6,4,4,4,3,6,4,6,1,1,1,2,2,1,2,2,1,1,,,8,,,1,2,51,5,1,How much influence an article has on our beliefs about global warming.  Our willingness to change our habits.,Thank you,1,1,4,5,4.75,5.125,5.5,5,3,1,0,0.676423967,0.319070499
R_ehq1kZMsy6oChsV,Live,Anonymous,,United States,0,6/16/15 10:53,6/16/15 10:59,1,0.5,4,1,1,1,1,1,,0,0,58.019,0,1,1,2,2,1,1,1,4,2,2,1,7,2,1,2,1,7,1,2,1,1,5,1,4,1,1,1,1,1,1,1,1,4,1,1,1,2,4,1,1,1,2,2,2,2,2,2,2,,,,,,,,1,1,53,5,1,Global warming and political views?,none,1,1,1,6,1.5,2.375,2.166666667,1.636363636,0,1,0,-2.035265209,-2.249415172
R_cw5GVRVAGBj4NzD,Live,Anonymous,,United States,0,6/16/15 10:14,6/16/15 10:25,1,0.5,4,1,1,1,1,1,,0,0,59.239,0,1,7,7,7,7,6,1,7,1,7,7,1,1,7,7,1,7,5,7,7,6,7,7,7,7,3,7,4,1,7,7,7,7,1,7,7,7,7,7,7,1,1,1,1,2,1,1,1,2,5,5,,7,7,8,1,2,23,1,1, , ,1,1,7,7,7,6.25,6.166666667,6.454545455,6,1,0,1.218761802,1.429767005
R_5Bjqxnstq61suCV,Live,Anonymous,,United States,0,6/22/15 9:14,6/22/15 9:23,1,-0.5,4,1,1,1,1,,1,0,0,67.551,0,1,6,5,6,6,6,1,5,5,5,4,5,4,5,5,1,6,3,7,6,4,6,5,2,6,2,5,2,1,4,4,5,5,4,3,5,4,6,4,5,1,1,1,1,2,1,1,1,1,1,1,,10,10,8,1,2,34,4,1,The purpose of this study is to try to find out how much people know about the impact and causes of global warming and climate change.,No,1,1,3,4,5.75,4.5,4.5,4.454545455,6,1,0,-0.137082786,-0.097440691
R_cUO0RHz5lNCQyLb,Live,Anonymous,,United States,0,6/22/15 8:52,6/22/15 9:02,1,0.5,4,1,1,1,1,1,,17.767,18.429,84.826,2,1,7,6,7,7,4,1,7,7,7,7,1,1,7,7,1,7,4,4,6,4,7,4,5,7,1,7,1,1,7,7,7,1,1,2,6,2,1,1,1,1,1,1,1,2,1,1,1,1,10,10,,10,2,2,1,2,29,1,1,environmental attitudes,none,1,1,7,7,6.75,7,4.75,3.272727273,6,1,0,0.066293902,-0.999881603
R_bCLKlFnAnKMuatn,Live,Anonymous,,United States,0,6/16/15 10:35,6/16/15 10:45,1,0.5,4,1,1,1,1,1,,0,0,80.301,0,1,7,6,7,7,7,1,7,6,7,6,1,1,6,7,1,7,6,6,7,6,7,7,7,7,7,7,7,1,7,7,7,7,5,5,6,5,7,5,7,1,1,1,1,2,1,1,1,1,1,2,,10,10,1,1,2,61,1,1,Climate change and how it affects humans.   Our beliefs on causes of climate change and how we believe we can encourage others to do positive actions to help eliminate climate change,Thank you for the opportunity to participate and thank you for studying such an important issue,1,1,7,7,6.75,6.625,6.75,6.181818182,6,1,0,1.693307408,1.22151141
R_9TSm9EuMOgTGB0x,Live,Anonymous,,United States,0,6/22/15 8:54,6/22/15 9:02,1,-0.5,4,1,1,1,1,,1,2.026,11.19,55.678,4,1,4,4,4,3,4,1,4,4,5,5,4,4,4,5,1,3,2,3,3,3,4,3,2,4,3,3,3,1,4,3,4,5,4,3,4,4,5,2,4,1,2,2,1,2,2,2,1,,,2,,,,1,1,1,28,4,1,general opinions on environmental issues,no,1,1,4,4,3.75,4.375,3,3.818181818,2,1,0,-1.357342915,-0.583370413
R_09uBXdHX0ZyU2W1,Live,Anonymous,,United States,0,6/16/15 11:00,6/16/15 11:12,1,-0.5,4,1,1,1,1,,1,37.244,128.489,149.956,3,1,7,7,7,7,1,1,7,7,7,7,4,1,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,2,1,10,4,3,1,2,50,5,1,How I feel about the global waring that is going on on our earth. I feel that the government should give better insentives to recycle.,no,1,1,4,7,7,6.625,7,7,7,1,0,1.896684096,1.846278195
R_bPBaoJ36SoqN9U9,Live,Anonymous,,United States,0,6/16/15 10:37,6/16/15 10:44,1,-0.5,4,1,1,1,1,,1,43.643,43.643,50.593,1,1,7,7,7,7,2,1,7,7,7,7,2,1,7,7,1,7,7,7,7,1,7,7,5,6,6,7,1,1,6,4,5,5,4,4,5,4,6,4,4,1,2,1,1,2,1,2,2,,1,1,,10,,,1,2,51,1,1,To see what people think about global warming. Maybe to see what political party people that believe in global warming closely associate with.,"\No"""," it was fine.\""	1""",6,7,7,6.875,5.666666667,4.636363636,3,1,0,0.812008426,0.041396372,
R_0ePrryhD20TxUgJ,Live,Anonymous,,United States,0,6/16/15 10:20,6/16/15 10:28,1,0.5,4,1,1,1,1,1,,0,0,57.538,0,1,3,4,5,4,5,1,6,2,4,1,4,5,5,3,1,6,4,5,7,1,7,7,7,2,6,1,1,1,4,4,4,5,3,3,3,3,5,3,3,1,2,1,1,2,1,2,2,,1,1,,5,,,1,1,49,4,1,To see how media may affect beliefs.,None,1,1,4,3,4,3.5,4.5,3.636363636,3,1,0,-0.137082786,-0.722207476
R_9T9gLMBmO1fw5ZH,Live,Anonymous,,United States,0,6/16/15 10:51,6/16/15 11:03,1,-0.5,4,1,1,1,1,,1,0,0,115.876,0,1,7,6,7,5,1,1,7,7,7,6,3,1,6,7,1,7,1,5,7,1,7,4,1,7,1,7,1,1,7,4,7,7,5,4,4,6,7,5,6,1,1,1,1,2,1,1,1,1,2,1,,10,10,3,1,1,38,2,1,to see how many people belive that global warming in really happening,no,1,1,5,7,6.25,6.5,4.083333333,5.636363636,6,1,0,-0.476043933,0.80500022
R_9RfQD3NToBLo6K9,Live,Anonymous,,United States,0,6/22/15 10:12,6/22/15 10:18,1,-0.5,4,1,1,1,1,,1,4.8,14.849,72.862,2,1,7,7,7,7,7,1,7,7,7,7,1,1,7,7,1,7,7,7,7,7,7,7,7,7,1,7,5,1,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,2,1,1,1,10,10,6,,1,2,59,6,1,Global warming,No,1,1,7,7,7,7,6.333333333,7,6,1,0,1.354346261,1.846278195
R_bx9xoWkiGhj3T49,Live,Anonymous,,United States,0,6/16/15 10:37,6/16/15 10:44,1,0.5,4,1,1,1,1,1,,72.372,73.786,76.086,4,1,6,4,6,5,5,1,6,5,6,4,2,2,6,6,1,5,4,3,5,3,6,5,6,5,3,6,2,1,7,6,6,6,2,5,5,5,5,3,5,1,2,1,1,2,1,1,2,,1,1,,3,1,,1,2,32,2,1,"\I would assume something was manipulated in the article about the causes of global warming""", which was meant to influence attitudes," but I don't know what about the article was manipulated or what condition I was assigned to.\""	No""",6,6,5.25,5.625,4.416666667,5,4,1,0,-0.204875015,0.319070499,
R_cDgbeIQMvXuYSBD,Live,Anonymous,,United States,0,6/16/15 10:00,6/16/15 10:51,1,0.5,4,1,1,1,1,1,,0,0,161.934,0,1,6,5,7,5,5,1,7,5,6,6,5,2,6,6,1,6,7,7,7,2,7,6,4,7,2,5,4,1,6,6,6,7,1,5,2,5,6,4,5,1,2,1,1,2,1,2,2,,1,1,,4,,,1,2,31,4,1,To see if someone thinks human beings are responsible for global warming.,Please visit this site to learn more about providing fair payment to workers on mturk.,1,1,3,6,5.75,5.625,5.333333333,4.818181818,3,1,0,0.540839508,0.180233435
R_cBGiBQxMV2Ho79r,Live,Anonymous,,United States,0,6/16/15 10:51,6/16/15 11:08,1,0.5,4,1,1,1,1,1,,182.176,182.176,182.661,1,1,6,5,5,5,4,1,6,6,5,6,2,2,5,5,1,2,4,7,7,5,4,5,7,5,4,5,2,1,6,6,5,6,3,4,4,5,6,3,5,1,2,1,1,2,1,1,1,,4,2,,5,1,3,1,2,33,3,1,How people feel about things they can do to help the environment,nope,1,1,6,6,5.25,5.625,4.75,4.818181818,5,1,0,0.066293902,0.180233435
R_6gmAuFDrLZ1HjMh,Live,Anonymous,,United States,0,6/16/15 10:30,6/16/15 10:45,1,-0.5,4,1,1,1,1,,1,0,0,97.01,0,1,7,7,6,6,2,1,7,7,7,6,1,1,7,7,1,6,1,7,7,1,4,2,6,3,2,5,1,1,7,6,7,1,1,7,1,1,1,1,1,1,2,1,1,2,1,1,1,,4,5,,7,1,8,1,2,30,6,1,"\To see how many people believe in global warming and it's causes and effects. Also because the questions about whether certain actions are morally right and wrong and asking what religion I practice"""," I think maybe the study is to find out if religion makes a difference in whether people are more or less environmentally friendly depending on religious belief. \""	No""",1,7,7,6.5,6.875,3.75,3.090909091,5,1,0,-0.74721285,-1.138718666,
R_6KJmJ61bX5ULrWR,Live,Anonymous,,United States,0,6/16/15 9:54,6/16/15 10:00,1,-0.5,4,1,1,1,1,,1,0,0,96.231,0,1,6,6,5,5,2,1,7,4,5,6,3,2,6,6,1,2,2,1,4,1,7,2,7,2,1,1,2,1,1,1,3,7,2,7,6,6,7,1,2,1,1,1,1,1,1,1,1,1,1,4,4,10,10,2,1,1,40,4,1,"\Global warming...how you feel about and more importantly"""," what you plan to do about it. \""	no""",1,5,6,5.5,5.625,2.666666667,3.909090909,7,1,0,-1.628511832,-0.513951881,
R_ahIYrb3foeOirQ1,Live,Anonymous,,United States,0,6/16/15 10:49,6/16/15 11:05,1,-0.5,4,1,1,1,1,,1,9.373,140.79,141.19,29,1,7,5,7,7,1,1,7,7,7,7,1,1,7,7,1,6,2,5,6,1,5,4,7,4,3,6,1,1,7,7,5,7,3,4,2,3,7,4,4,1,2,1,1,2,1,1,2,,1,5,,10,5,,1,1,28,2,1,"\I think the study was about seeing how we react to being told different things about global warming"""," and if we \\""give up\""\"" when told our individual efforts are worthless or not.\""""",Thanks.,1,7,7,6.5,7,4.166666667,4.818181818,4,1,0,-0.408251703,0.180233435
R_bDtwXiKcMTZUisl,Live,Anonymous,,United States,0,6/16/15 9:56,6/16/15 10:03,1,-0.5,4,1,1,1,1,,1,0,0,66.7,0,1,7,6,7,7,3,1,7,6,7,6,1,2,7,7,1,7,5,3,6,4,7,4,6,5,2,4,2,1,6,3,7,6,2,6,5,7,7,5,6,1,2,1,1,2,1,2,1,,5,3,,5,,5,1,2,25,4,1,To gauge peoples responses towards climate change based on the tone of the article they read.,No. thank you.,1,1,7,6,6.75,6.625,4.583333333,5.454545455,4,1,0,-0.069290556,0.666163157
R_eKgG8Fi2xrbYDgF,Live,Anonymous,,United States,0,6/16/15 10:00,6/16/15 10:06,1,0.5,4,1,1,1,1,1,,0,0,68.826,0,1,4,4,5,4,6,1,5,5,5,4,3,3,5,4,1,4,5,6,7,3,6,4,7,4,4,4,2,1,5,5,5,5,3,2,3,4,5,4,4,1,2,1,1,2,1,2,1,,5,3,,6,,5,1,2,21,5,1,"\To examine sentiments on global warming"""," I guess.\""	 """,1,5,5,4.25,4.75,4.666666667,4.090909091,4,1,0,-0.001498327,-0.375114818,
R_8p2MAeqb5bFOkzH,Live,Anonymous,,United States,0,6/22/15 9:06,6/22/15 9:11,1,-0.5,4,1,1,1,1,,1,0,0,79.602,0,1,6,6,5,5,2,1,5,4,6,5,6,6,4,4,1,4,4,3,5,5,3,5,3,3,2,3,4,1,5,3,5,4,5,4,4,5,5,3,6,1,1,2,2,1,1,2,2,1,,,2,3,,,1,2,24,2,1,People's opinions on global warming,NA,1,1,2,2,5.5,4,3.666666667,4.454545455,3,1,0,-0.81500508,-0.097440691
R_5cDPIPLGTXp5bP7,Live,Anonymous,,United States,0,6/16/15 10:39,6/16/15 10:48,1,-0.5,4,1,1,1,1,,1,0,0,63.304,0,1,5,7,6,5,7,1,7,5,4,5,4,3,5,6,1,7,1,4,7,4,7,4,1,4,5,7,4,1,7,4,5,4,4,4,4,1,4,4,4,1,2,1,1,2,1,2,1,,10,10,,10,,10,1,2,52,4,1,To see how people view doing something about climate change as a moral issue.,Only one--I think you should pay Mturk workers more than .75 for a survey. At least give a $1. Our time is worth more than that and some people are working this job because they cannot work outside the home.,1,1,4,5,5.75,5.125,4.583333333,4.090909091,4,1,0,-0.069290556,-0.375114818
R_bQV8HcnJa9ykJSJ,Live,Anonymous,,United States,0,6/16/15 11:10,6/16/15 11:15,1,-0.5,4,1,1,1,1,,1,0,0,63.405,0,1,5,6,5,5,5,1,4,5,5,5,5,5,3,4,1,3,4,5,5,3,5,4,5,4,3,3,4,1,3,4,5,5,3,5,3,3,4,5,5,1,2,2,2,2,2,2,2,,,,,,,,1,2,21,4,1,Perception of how the world is changing., ,1,1,3,3,5.25,4,4,4.090909091,0,1,0,-0.543836162,-0.375114818
R_3yJXslo5GG2uDjL,Live,Anonymous,,United States,0,6/16/15 11:31,6/16/15 11:35,1,0.5,4,1,1,1,1,1,,0,0,58.873,0,1,1,1,1,1,7,1,3,2,2,1,1,6,2,2,1,1,1,1,7,1,7,5,1,3,7,1,1,1,1,2,7,3,3,3,4,4,7,1,6,1,1,2,2,2,2,2,2,1,,,,,,,1,2,45,5,1,It was to see what we think is morally correct.,No,1,1,7,2,1,2.625,3,3.727272727,1,1,0,-1.357342915,-0.652788944
R_01G73QxXfws15Cl,Live,Anonymous,,United States,0,6/22/15 8:53,6/22/15 9:00,1,0.5,4,1,1,1,1,1,,54.336,54.51,100.771,2,1,5,5,4,5,5,1,6,6,6,3,2,2,5,5,1,5,3,4,5,6,5,4,6,4,4,5,1,1,5,4,6,6,4,4,5,6,6,6,6,1,2,1,1,1,1,2,2,,3,4,3,5,,,1,1,21,4,1,To understand how people feel about global warming and whether it is a real thing or not.,Survey was enjoyable.,1,1,6,6,4.75,5.375,4.333333333,5.272727273,4,1,0,-0.272667245,0.527326094
R_3ZWvKLi8XQoCj1X,Live,Anonymous,,United States,0,6/16/15 9:51,6/16/15 10:03,1,-0.5,4,1,1,1,1,,1,0,0,83.488,0,1,4,6,3,2,2,1,3,3,4,3,5,5,5,3,1,7,2,4,3,1,4,4,2,6,5,5,2,1,4,4,4,5,1,5,3,5,5,2,4,1,1,1,1,2,2,1,2,1,2,2,,,8,,1,2,74,7,1,I believe the study was designed to determine how we would answer questions about climate change and global warming after reading an article that only presented scientific views that strongly supported the idea that these are really happening as they state.,I think the study is biased on the side of climate change and global warming.  One needs to see both sides of an issue when making decisions.,1,1,3,3,3.75,3.375,3.75,3.818181818,4,1,0,-0.74721285,-0.583370413
R_8GOHLONs8UQCegJ,Live,Anonymous,,United States,0,6/16/15 9:50,6/16/15 9:57,1,-0.5,4,1,1,1,1,,1,0,0,100.47,0,1,6,6,6,5,4,1,6,6,6,5,2,3,6,5,1,5,3,6,5,1,5,4,5,4,6,6,1,1,5,4,6,5,1,4,1,4,4,4,4,1,2,1,1,2,1,2,2,,1,3,,10,,,1,2,58,5,1,Educate people about global warming,no,1,1,6,5,5.75,5.625,4.25,3.818181818,3,1,0,-0.340459474,-0.583370413
R_3dPfJhVZNOX5OPH,Live,Anonymous,,United States,0,6/16/15 11:00,6/16/15 11:08,1,-0.5,4,1,1,1,1,,1,0,0,99.093,0,1,5,5,5,4,5,1,6,7,6,7,7,1,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,1,7,7,7,1,7,1,2,1,1,2,1,2,1,,1,1,,10,,6,1,1,43,1,1,global warming,no,1,1,1,7,4.75,6,7,5.909090909,4,1,0,1.896684096,1.013255815
R_9LewVHcc2x8ujS5,Live,Anonymous,,United States,0,6/16/15 10:05,6/16/15 10:18,1,-0.5,4,1,1,1,1,,1,0,0,82.863,0,1,5,6,6,4,1,1,7,7,5,3,3,1,7,6,1,7,5,4,7,1,7,7,4,6,5,6,2,1,6,5,6,7,1,6,2,1,7,6,4,1,2,1,1,2,1,2,2,,1,1,,3,,,1,2,31,6,1,"\To see how aware and how much people agree with climate change"""," and what people are willing to do to make changes\""	no""",1,5,7,5.25,5.875,5.083333333,4.636363636,3,1,0,0.33746282,0.041396372,
R_1KUs9awgB73W4Lz,Live,Anonymous,,United States,0,6/16/15 10:23,6/16/15 10:31,1,0.5,4,1,1,1,1,1,,0,0,64.057,0,1,6,6,5,4,6,1,6,6,6,6,5,6,4,5,1,6,4,6,6,3,6,5,6,6,5,4,4,1,4,4,5,6,2,5,5,6,6,6,5,1,2,1,1,2,1,2,1,,5,5,,10,,8,1,2,31,4,1,"\The purpose of this study was to inform the public about climate control and global warming"""," also about recycling and why it is good for the Earth.  It showed how easy it was for us to do something small and how much of a big outcome it could make.\""	no""",1,3,2,5.25,4.75,5.083333333,4.909090909,4,1,0,0.33746282,0.249651967,
R_0OO9c92NDo2TsGh,Live,Anonymous,,United States,0,6/22/15 9:46,6/22/15 9:52,1,0.5,4,1,1,1,1,1,,0,0,-12.216,0,1,7,7,7,7,7,1,7,7,7,6,2,1,7,7,1,7,3,2,7,5,7,6,7,7,2,7,5,1,7,7,7,3,3,3,3,4,7,3,3,1,2,1,1,2,1,2,2,,2,2,,10,,,1,2,35,2,1,"\To get our opinion on climate change"""," and to see if the article impacted our opinion.  My opinion was already formed beforehand.\""	no""",1,6,7,7,6.75,5.416666667,4.545454545,3,1,0,0.608631738,-0.02802216,
R_80oMxoFNyBjqkCh,Live,Anonymous,,United States,0,6/16/15 10:09,6/16/15 10:19,1,0.5,4,1,1,1,1,1,,0,0,77.036,0,1,7,5,5,6,5,1,7,5,5,4,2,2,5,7,1,7,4,4,7,4,6,4,5,5,4,5,2,1,6,6,7,1,3,3,3,4,1,3,1,1,1,1,1,2,1,1,1,1,2,1,,10,5,3,1,2,56,3,1,I think the purpose of the study is to find our how much people are really dedicated to making changes to improve climate change. It is one thing to say you disapprove and another thing to start changing to non-disposable drinking cups.,No. Thank you.,1,1,6,6,5.75,5.625,4.75,3.454545455,6,1,0,0.066293902,-0.861044539
R_4TwhJY0IOvcDXKt,Live,Anonymous,,United States,0,6/16/15 10:03,6/16/15 10:07,1,-0.5,4,1,1,1,1,,1,0.787,3.751,100.952,2,1,1,1,2,2,2,1,3,3,5,4,4,5,5,1,1,4,1,1,1,1,7,1,1,4,1,1,1,1,5,4,3,7,1,1,1,1,7,1,4,1,2,1,1,2,1,2,2,,1,1,,10,,,1,1,29,1,1,I AM UNSURE,FUN THANK YOU HAVE A GREAT WEEK,1,1,4,3,1.5,3.5,2,3.181818182,3,1,0,-2.170849668,-1.069300134
R_2aVVRsdrcaAVnpP,Live,Anonymous,,United States,0,6/22/15 9:11,6/22/15 9:20,1,0.5,4,1,1,1,1,1,,1.786,1.786,73.771,1,1,7,7,7,7,7,1,7,7,7,7,1,1,7,7,1,7,7,7,7,7,7,7,7,7,4,7,7,1,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,5,2,2,3,5,1,2,1,2,34,2,1,climate and consumers decisions,thanks,1,1,7,7,7,7,6.75,7,7,1,0,1.693307408,1.846278195
R_0OHjbrvGgW4fZIN,Live,Anonymous,,United States,0,6/22/15 9:00,6/22/15 9:08,1,-0.5,4,1,1,1,1,,1,0,0,47.338,0,1,3,4,5,3,1,1,5,4,5,4,4,3,5,4,1,5,5,5,5,5,5,4,7,5,4,1,1,1,4,4,4,4,2,4,2,2,4,2,4,1,2,1,1,2,2,2,2,,1,1,,,,,1,2,30,6,1,You are studying our perceptions and beliefs regarding environmental issues and personal behaviors that impact the environment.,"\No"""," everything went fine.\""	1""",4,5,3.75,4.5,4.333333333,3.272727273,2,1,0,-0.272667245,-0.999881603,
R_2mpeA38zW98RBRP,Live,Anonymous,,United States,0,6/16/15 10:22,6/16/15 10:38,1,0.5,4,1,1,1,1,1,,5.178,36.254,98.515,7,1,4,7,6,6,7,1,7,7,7,7,4,1,7,7,1,7,7,7,7,7,7,7,7,1,7,7,4,1,7,7,7,7,4,1,7,7,7,4,7,1,1,1,1,2,1,1,1,1,10,10,,10,10,10,1,1,49,5,1,"\Is climate change occurring""", do we understand the human impact," and how can we make a difference.\""	Not at this time.""",4,7,5.75,6.625,6.25,5.909090909,6,1,0,1.286554031,1.013255815,
R_eVX2YBjkFAmL7U1,Live,Anonymous,,United States,0,6/22/15 9:34,6/22/15 9:38,1,0.5,4,1,1,1,1,1,,0,0,54.586,0,1,1,7,1,1,3,1,3,7,4,4,4,3,3,4,1,4,4,3,7,5,7,1,1,4,1,1,5,1,4,4,5,7,1,5,3,5,5,5,5,1,2,2,2,2,2,2,2,,,,,,,,1,2,29,4,1,I'm not exactly sure. Maybe to get people's views on global warming.,No.,1,1,4,5,2.5,4.25,3.583333333,4.454545455,0,1,0,-0.882797309,-0.097440691
R_eR5rhqNIbbibY57,Live,Anonymous,,United States,0,6/16/15 10:43,6/16/15 11:15,1,-0.5,4,1,1,1,1,,1,0.648,0.652,200.066,2,1,5,4,6,2,1,1,6,5,5,6,4,2,6,2,1,5,2,3,7,1,5,5,6,6,5,4,2,1,2,2,5,5,3,5,2,4,6,3,2,1,2,1,1,2,1,1,2,,5,5,,10,3,,1,2,28,2,1,I think the purpose of the study is how morals and climate change/environmental policies overlap.,None,1,1,4,6,4.25,5,4.25,3.545454545,4,1,0,-0.340459474,-0.791626008
R_0uIU1lqMF9NrOlv,Live,Anonymous,,United States,0,6/22/15 9:50,6/22/15 10:08,1,0.5,4,1,1,1,1,1,,0,0,84.864,0,1,7,7,6,5,5,1,7,7,6,6,4,1,6,7,1,7,5,5,7,1,4,3,1,5,7,6,6,1,7,4,7,6,2,4,5,5,6,2,7,1,2,1,1,2,1,2,1,,3,2,,4,,6,1,2,20,3,1,To see the correlation between the participants politic views and their views regarding the environment?,No. Thank you for the survey.,1,1,4,7,6.25,6.25,4.75,5,4,1,0,0.066293902,0.319070499
R_55vU7eTVOmQrKoB,Live,Anonymous,,United States,0,6/16/15 9:55,6/16/15 10:12,1,-0.5,4,1,1,1,1,,1,770.763,770.763,773.045,1,1,5,5,5,5,5,1,5,5,5,5,5,3,5,5,1,5,5,5,4,3,5,4,4,4,5,4,3,1,5,5,5,5,4,4,5,5,5,5,4,1,2,2,2,2,2,2,1,,,,,,,2,1,1,22,3,1,Public opinions regarding global warming.,No.,1,1,3,5,5,4.75,4.25,4.727272727,1,1,0,-0.340459474,0.110814904
R_e5JxQ0WmbrSxntX,Live,Anonymous,,United States,0,6/16/15 9:56,6/16/15 10:01,1,0.5,4,1,1,1,1,1,,0,0,57.91,0,1,1,6,1,2,3,1,3,3,4,4,6,5,4,1,1,7,1,1,1,1,1,1,5,1,1,4,1,1,1,1,1,4,1,1,1,1,4,1,1,1,2,1,2,2,2,2,2,,1,,,,,,1,2,34,6,1,To see if we believe in global warming,no,1,1,2,3,2.5,3,2.083333333,1.545454545,1,1,0,-2.103057438,-2.318833704
R_eL5I6rhCoqeVUHP,Live,Anonymous,,United States,0,6/22/15 9:11,6/22/15 9:33,1,0.5,4,1,1,1,1,1,,0,0,539.575,0,1,4,7,6,5,7,1,2,2,3,3,4,4,3,4,1,1,1,1,4,5,7,3,1,4,3,1,1,1,4,4,3,6,3,1,4,4,4,5,6,1,2,1,1,2,1,2,2,,6,2,,5,,,1,2,50,7,1,Perceptions of people regarding climate change.,Thank you for the study.,1,1,4,4,5.5,3.125,2.666666667,4,3,1,0,-1.628511832,-0.444533349
R_6ipPI3RZGyBsJ1P,Live,Anonymous,,United States,0,6/16/15 11:43,6/16/15 11:52,1,0.5,4,1,1,1,1,1,,0,0,189.605,0,1,6,6,6,6,6,1,6,6,6,6,2,2,6,6,1,6,4,2,6,4,6,6,6,6,4,6,1,1,6,6,6,6,6,6,6,6,6,6,6,1,2,1,1,1,1,1,2,,1,1,1,6,1,,1,2,31,1,1,Attitudes and beliefs about global warming and solutions, ,1,1,6,6,6,6,4.75,6,5,1,0,0.066293902,1.082674347
R_0CYZYzY0WyhtyGV,Live,Anonymous,,United States,0,6/16/15 10:41,6/16/15 10:47,1,0.5,4,1,1,1,1,1,,0,0,48.1,0,1,6,6,6,5,7,1,6,6,6,4,4,1,6,6,1,5,5,5,5,5,6,5,3,5,5,3,3,1,6,6,6,6,4,6,6,6,6,4,4,1,2,1,1,2,1,1,1,,1,1,,5,5,5,1,2,36,4,1,To be able to come up with new solutions for global warming,Very good study,1,1,4,7,5.75,5.625,4.583333333,5.454545455,5,1,0,-0.069290556,0.666163157
R_7a0X8Iy0fAaz8qx,Live,Anonymous,,United States,0,6/16/15 10:47,6/16/15 10:58,1,0.5,4,1,1,1,1,1,,16.924,47.625,143.523,2,1,7,4,7,6,6,1,7,5,6,5,4,1,7,5,1,7,7,7,7,7,7,7,7,7,7,7,6,1,5,4,5,6,3,5,6,6,6,6,6,1,1,1,1,2,1,1,1,5,3,5,,10,10,8,1,1,25,2,1,To inform people of the small changes they can make that would make a big difference in the fight against global warming. Not everyone is aware that the small things they do can have such a large impact.,No. Interesting study.,1,1,4,7,6,5.75,6.916666667,5.272727273,6,1,0,1.828891867,0.527326094
R_086KvUIkOlCZ3wN,Live,Anonymous,,United States,0,6/16/15 10:03,6/16/15 10:08,1,-0.5,4,1,1,1,1,,1,9.922,10.418,47.267,2,1,6,6,6,3,4,1,7,7,7,7,1,1,7,7,1,7,7,1,7,1,7,7,7,7,1,7,1,1,7,7,7,1,1,4,1,7,7,1,1,1,1,1,1,2,1,1,2,1,1,1,,10,10,,1,1,27,1,1,"\I bet some people didn't see the thing at the beginning"""," and answers in my group will be compared against theirs (in similar demographics).\""	No.""",1,7,7,5.25,7,5,4,5,1,0,0.269670591,-0.444533349,
